,artist_name,artist_id,danceability,energy,valence,tempo_norm,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count,genre,cluster
1194,Willie Dixon,959770,0.632599819,0.29054054100000004,0.657721998,0.398859071,0.56020873,1,0.636363636,0.7020579309999999,0.199346865,0.19894424800000002,0.023363286,0.120998995,0.290123457,0.028508772,Blues,17
1195,Junior Wells,962064,0.608354129,0.597326369,0.794386389,0.487600009,0.75946757,1,0.454545455,0.6546030629999999,0.1873057,0.155153942,0.029856654,0.069494033,0.199074074,0.028508772,Blues,0
1196,Gram Parsons,987491,0.538906534,0.558379782,0.62214462,0.495889953,0.736933284,1,0.454545455,0.393141955,0.0007449980000000001,0.179384231,0.01006365,0.113108914,0.41666666700000005,0.028508772,Pop/Rock,0
1197,The Head and the Heart,2495841,0.487239111,0.552139305,0.38418316399999997,0.45260564299999995,0.777261443,1,0.0,0.373529485,0.07024521,0.194409195,0.009798887,0.11552098599999999,0.6907407409999999,0.028508772,Pop/Rock,14
1198,Betty Wright,59819,0.598195589,0.532134566,0.6753366540000001,0.51549997,0.6982419190000001,1,0.181818182,0.40011781399999996,0.001452242,0.37474463,0.06169974599999999,0.15934183,0.39474517200000003,0.027777778,R&B;,14
1199,Earl Klugh,151240,0.64726139,0.38117043100000003,0.605090772,0.483061229,0.563783666,1,0.0,0.56195507,0.8340843809999999,0.098083457,0.020061881,0.16987172899999997,0.37321937299999997,0.027777778,Jazz,7
1200,Pat Metheny,179698,0.355629625,0.24973678300000002,0.269219324,0.512363236,0.517418581,1,0.636363636,0.8311706659999999,0.8019527240000001,0.124759299,0.013160638,0.168999595,0.433681545,0.027777778,Jazz,5
1201,Johnny Pacheco,248452,0.629025315,0.59230944,0.873565494,0.452091345,0.741664612,1,0.454545455,0.673823168,0.009524254000000001,0.236362037,0.03047409,0.132867431,0.37733459999999996,0.027777778,Latin,0
1202,Johnny Gill,253734,0.6344932289999999,0.590664335,0.602438206,0.532624191,0.737653045,1,0.9090909090000001,0.246579403,0.010787732,0.124529932,0.026971352999999997,0.158525714,0.46217157299999995,0.027777778,R&B;,1
1203,John Lewis,424292,0.5379321979999999,0.109987641,0.33699306700000004,0.404408703,0.481168008,1,0.0,0.961435447,0.742093335,0.115766004,0.03204031,0.115929789,0.120607787,0.027777778,Jazz,5
1204,Thelonious Monk Quartet,491786,0.519608869,0.24525901100000003,0.493507945,0.509503874,0.518276392,1,0.454545455,0.8561166290000001,0.24089374600000002,0.566364223,0.031582239,0.25545304399999996,0.145615701,0.027777778,Jazz,6
1205,Anthony Hamilton,581713,0.651944018,0.611279563,0.540715547,0.45267658299999997,0.815401178,1,1.0,0.273556313,0.004264562,0.17904178199999998,0.169725047,0.127059134,0.6074707189999999,0.027777778,R&B;,3
1206,Dave Matthews,687561,0.473829634,0.5142697479999999,0.429270059,0.45522603700000003,0.721572786,1,0.818181818,0.574183483,0.020539226,0.42937383,0.015322076,0.165983485,0.49699271899999997,0.027777778,Pop/Rock,6
1207,Jimmy Eat World,852688,0.483660245,0.83629915,0.41481963200000005,0.595475738,0.833536353,1,0.181818182,0.020348671999999998,0.064872867,0.23632736399999998,0.030627695,0.128304248,0.611902501,0.027777778,Pop/Rock,2
1208,Foster the People,2527840,0.627600168,0.8250918690000001,0.581917846,0.505084316,0.8498712359999999,0,0.454545455,0.059807510999999994,0.013172481000000002,0.222031972,0.033071657000000004,0.125319451,0.765748655,0.027777778,Pop/Rock,11
1209,Troye Sivan,3271457,0.548169994,0.6212273110000001,0.408318825,0.406068117,0.7762533290000001,1,1.0,0.146424734,0.000357024,0.173678343,0.080741253,0.101624035,0.736308959,0.027777778,Electronic,3
1210,Alkaline Trio,39013,0.43947607200000005,0.896823068,0.611405766,0.615550237,0.850485417,1,0.818181818,0.008056445,0.008796416999999999,0.201712415,0.057214602999999996,0.097499809,0.542560104,0.027046784,Pop/Rock,10
1211,Bob James,65882,0.668873579,0.45261617200000004,0.609471086,0.474993306,0.6242390179999999,0,0.454545455,0.362324972,0.644661383,0.104047825,0.016561381,0.20239978,0.409681611,0.027046784,Jazz,4
1212,Boney M.,81403,0.7127829790000001,0.780481911,0.898843891,0.529977724,0.781432238,1,0.818181818,0.190235915,0.129873345,0.21448435899999999,0.039254105,0.13614373300000002,0.579597141,0.027046784,Pop/Rock,3
1213,Kenny Drew,81841,0.480012417,0.30516101,0.41606392200000003,0.515159874,0.596188463,1,0.181818182,0.8900865509999999,0.689452318,0.109215727,0.02475621,0.165597508,0.12540610800000002,0.027046784,Jazz,17
1214,Billy Ocean,89058,0.715350082,0.726558708,0.75740775,0.46909204299999996,0.805878793,1,0.454545455,0.27331410100000003,0.029360799,0.167628349,0.031788392,0.164647144,0.559454191,0.027046784,R&B;,14
1215,Vashti Bunyan,99104,0.45601299100000003,0.118593058,0.628817883,0.47639165200000005,0.501961839,1,0.0,0.977594567,0.198141072,0.117602619,0.024119991,0.055125804,0.356725146,0.027046784,Folk,17
1216,J.J. Johnson,119111,0.508101299,0.26651253,0.607425853,0.456173744,0.547768527,0,0.181818182,0.876664428,0.6357461999999999,0.164431258,0.03038646,0.142759633,0.15756985,0.027046784,Jazz,4
1217,Eydie Gorme,128249,0.5371155320000001,0.35566520799999995,0.574729766,0.434132358,0.682131345,1,0.0,0.78120354,3.23e-06,0.22651177600000003,0.013749071000000002,0.07065091700000001,0.406432749,0.027046784,Vocal,0
1218,MC5,182598,0.38562661200000004,0.7713540109999999,0.63047618,0.535260828,0.77294933,1,0.181818182,0.188518517,0.061086185,0.405565348,0.043060154,0.112787496,0.382066277,0.027046784,Pop/Rock,2
1219,John Martyn,196969,0.5271754710000001,0.21553347,0.40843022799999995,0.411298056,0.572577893,1,0.454545455,0.682783445,0.17029346199999998,0.116693857,0.013197306,0.126642739,0.452241715,0.027046784,Folk,9
1220,Zoot Sims,228087,0.5343394779999999,0.33946714200000006,0.62290329,0.40849971799999996,0.7078959420000001,1,0.636363636,0.8035561309999999,0.11606479199999999,0.1647652,0.017732473000000002,0.200246227,0.222871995,0.027046784,Jazz,17
1221,Jeff Buckley,240665,0.41076034,0.432318466,0.20999289699999998,0.48386826299999997,0.7089057209999999,1,0.818181818,0.485078742,0.0034563740000000003,0.229402297,0.05919082,0.164353564,0.63222872,0.027046784,Pop/Rock,9
1222,Roxette,298764,0.617621072,0.712734951,0.661099395,0.472971111,0.8236044809999999,1,0.454545455,0.10961123,5.22e-05,0.152004204,0.0080963,0.131275909,0.6114359970000001,0.027046784,Pop/Rock,3
1223,Santo & Johnny,299277,0.469266405,0.27383067899999997,0.409248321,0.548201139,0.632283002,1,0.0,0.7149648340000001,0.66004111,0.166774331,0.009982434,0.072150774,0.435347628,0.027046784,Pop/Rock,17
1224,Karen Dalton,299882,0.459893495,0.28196136899999996,0.35110843399999997,0.518675354,0.595980418,1,0.181818182,0.7122169979999999,0.083259125,0.12072854300000001,0.019863523,0.09774222,0.42820013,0.027046784,Folk,9
1225,Portishead,301619,0.539055784,0.502793243,0.271576515,0.41732241200000003,0.762227401,1,0.545454545,0.358818839,0.17698014899999998,0.188398498,0.046066707,0.143939104,0.620532813,0.027046784,Pop/Rock,9
1226,Melissa Etheridge,345355,0.521563664,0.5104965570000001,0.507430552,0.432170811,0.663242381,1,0.181818182,0.195697768,0.000254993,0.088555068,0.02318537,0.140542317,0.466536712,0.027046784,Pop/Rock,14
1227,Sara Bareilles,370326,0.43804327,0.519149596,0.417970964,0.561917144,0.7863320779999999,1,0.0,0.436042548,0.00040254099999999997,0.153679393,0.01654449,0.13241281,0.6803118909999999,0.027046784,Pop/Rock,14
1228,Ralfi Pagan,412715,0.5691446179999999,0.391886616,0.595651946,0.515395278,0.6677001260000001,1,0.454545455,0.664975352,0.098033883,0.13523042,0.025668311,0.09535667099999999,0.37686809600000004,0.027046784,Latin,0
1229,Sex Pistols,418740,0.242585252,0.939349587,0.392234195,0.648960481,0.825081093,1,0.818181818,0.027024838,0.040175892000000005,0.231663255,0.090027701,0.095180451,0.44574399,0.027046784,Pop/Rock,2
1230,Dance Gavin Dance,480549,0.28234549600000003,0.919774725,0.428606173,0.585982522,0.8902790970000001,0,0.818181818,0.026619061,2.58e-05,0.21075624399999998,0.07290611,0.121519993,0.622482131,0.027046784,Pop/Rock,16
1231,Brian Hyland,516202,0.614994268,0.432777499,0.794537017,0.500299795,0.691877746,1,0.454545455,0.642157744,7.759999999999999e-05,0.130478578,0.018354616,0.060330355,0.339831059,0.027046784,Pop/Rock,0
1232,George Duke,536122,0.6582171179999999,0.569801529,0.704104561,0.47901194,0.685754372,1,0.636363636,0.226647916,0.162943316,0.139839926,0.025977975,0.147938996,0.42625081200000003,0.027046784,Jazz,1
1233,The Tragically Hip,570061,0.548607795,0.6578620239999999,0.477774676,0.529150816,0.734822547,1,0.818181818,0.131432537,0.10129619699999999,0.13999868599999998,0.023134698,0.129914012,0.47303443799999995,0.027046784,Pop/Rock,1
1234,The Breeders,620495,0.409220078,0.455085454,0.46021331200000004,0.515911309,0.624065225,1,0.363636364,0.126802116,0.479242171,0.141575334,0.015105961999999999,0.081402491,0.480831709,0.027046784,Pop/Rock,7
1235,The Brothers Johnson,624215,0.752722323,0.615177219,0.746999173,0.44886110799999995,0.659975821,1,1.0,0.323229075,0.301123438,0.06627943900000001,0.035296039,0.132882957,0.426900585,0.027046784,R&B;,1
1236,Gilberto Gil,652255,0.5690252179999999,0.528541308,0.7187804879999999,0.50175774,0.702194367,1,0.181818182,0.548245156,0.027388153,0.164157534,0.037117423999999996,0.12229123,0.48927875200000004,0.027046784,International,0
1237,Trisha Yearwood,749476,0.638217595,0.510021696,0.5064355739999999,0.482572345,0.7557742,1,0.0,0.566100807,0.000147415,0.121954824,0.006486048,0.10669530599999999,0.546458739,0.027046784,Country,14
1238,Testament,751910,0.248376158,0.808762573,0.395384959,0.447708948,0.702206419,1,1.0,0.013125788999999999,0.09460245,0.151319895,0.034428981000000004,0.14609373,0.47498375600000003,0.027046784,Pop/Rock,2
1239,Bloodhound Gang,758402,0.739289808,0.718380531,0.7529137659999999,0.581431386,0.78874299,1,0.090909091,0.070331968,0.145445007,0.147920248,0.054320654,0.120233496,0.603638726,0.027046784,Pop/Rock,14
1240,Blues Traveler,758453,0.5372050820000001,0.7295661659999999,0.709024175,0.556040439,0.782629765,1,0.636363636,0.081468156,0.009077217,0.182956872,0.024193185,0.167327791,0.500324886,0.027046784,Pop/Rock,3
1241,"Evelyn ""Champagne"" King",788937,0.827944407,0.638076113,0.810898879,0.516503411,0.7758429309999999,0,1.0,0.055084647,0.03020588,0.093701072,0.029992342999999998,0.165529667,0.451591943,0.027046784,R&B;,11
1242,Ben Harper,792733,0.626964132,0.40328857700000004,0.437273539,0.548951975,0.684899358,1,0.181818182,0.515049181,0.074715061,0.171734203,0.064001869,0.123902669,0.60331384,0.027046784,Pop/Rock,9
1243,Dream Theater,803544,0.37225379700000005,0.805174728,0.332668172,0.535448911,0.7736584590000001,1,0.363636364,0.047619574000000005,0.12083802199999999,0.184834616,0.042773011,0.25576999699999997,0.595841455,0.027046784,Pop/Rock,2
1244,Diana Ross & the Supremes,821590,0.540607985,0.5775576060000001,0.7028332009999999,0.487528699,0.71145237,1,0.818181818,0.359466165,5.2900000000000005e-05,0.213630342,0.021358354,0.079949413,0.38499025299999995,0.027046784,R&B;,1
1245,The Outlaws,891264,0.38520871100000004,0.8183125729999999,0.675139643,0.590601345,0.7998975,1,0.818181818,0.089870378,0.078781164,0.200705112,0.02519537,0.146554518,0.38596491200000005,0.027046784,Pop/Rock,10
1246,Midnight Star,891911,0.8555258379999999,0.713631912,0.802883778,0.495429396,0.760469167,1,0.636363636,0.041532002,0.009720056999999999,0.073106107,0.026642344,0.202665481,0.39701104600000003,0.027046784,R&B;,1
1247,The Young Rascals,923801,0.457386092,0.490341309,0.610742447,0.5347669589999999,0.7316765000000001,1,0.181818182,0.36209521100000003,0.000275912,0.13240559300000002,0.017296129,0.087406571,0.34957764799999996,0.027046784,Pop/Rock,0
1248,Donell Jones,987777,0.703111568,0.474090481,0.587802674,0.470629654,0.7738569890000001,0,0.9090909090000001,0.159157887,0.000320083,0.17751798300000002,0.045272842,0.130266519,0.555880442,0.027046784,R&B;,11
1249,Beach House,998969,0.38377591,0.563575562,0.294029855,0.5541083920000001,0.775645035,1,0.181818182,0.323189442,0.29428566,0.179688612,0.008028737,0.152055785,0.615334633,0.027046784,Pop/Rock,2
1250,Simple Plan,49062,0.422180802,0.8312436459999999,0.515747434,0.694712432,0.848778543,1,0.090909091,0.05094088099999999,2.6600000000000003e-05,0.13680499699999998,0.036651864,0.10684358099999999,0.616950284,0.026315789,Pop/Rock,10
1251,Ramsey Lewis,334770,0.489993623,0.55959699,0.554669304,0.452236934,0.67781952,1,0.454545455,0.348914459,0.44133540200000004,0.22655024399999998,0.023340735,0.144026173,0.38438438399999997,0.026315789,Jazz,7
1252,Gillian Welch,551465,0.569394712,0.249454864,0.34109291799999997,0.527142066,0.683805476,1,0.818181818,0.804460889,0.007372183,0.146402487,0.011376909,0.127795628,0.51384718,0.026315789,Folk,9
1253,Mongo Santamaria,591104,0.6979692940000001,0.6770504359999999,0.870222583,0.524831756,0.704312377,1,0.636363636,0.510381573,0.49923028700000005,0.08928983,0.029924019,0.132623084,0.382716049,0.026315789,Latin,1
1254,Diplo,793225,0.635214842,0.7432687109999999,0.44129289200000005,0.533067175,0.839325696,1,1.0,0.108042893,0.021084035,0.194229698,0.08354150099999999,0.09501214,0.8355021690000001,0.026315789,Electronic,3
1255,McCoy Tyner,868092,0.488828665,0.353084839,0.38781505899999996,0.449633491,0.584715714,0,0.454545455,0.746879153,0.550897386,0.162330835,0.027160022000000002,0.19339540800000002,0.327994661,0.026315789,Jazz,4
1256,Musiq Soulchild,935739,0.561025408,0.578752603,0.394712678,0.482015356,0.793113512,0,1.0,0.272027917,0.010714733,0.128129586,0.118334316,0.149554422,0.574574575,0.026315789,R&B;,11
1257,Damian Marley,951374,0.754500417,0.7212952979999999,0.730396783,0.43248703,0.825861365,0,0.636363636,0.148183224,1.32e-05,0.16507177,0.175915646,0.135575151,0.6286286289999999,0.026315789,Reggae,11
1258,Bastille,2825814,0.626692255,0.7612050859999999,0.552818585,0.515270468,0.8401197840000001,1,0.818181818,0.17656597300000001,0.000615248,0.206500655,0.030811621,0.106626794,0.648982316,0.026315789,Pop/Rock,3
1259,Daniel Caesar,3180014,0.470189336,0.35433117299999994,0.286519413,0.417320834,0.7287141559999999,1,1.0,0.698469248,0.000888883,0.133037969,0.046606299000000004,0.114025261,0.805472139,0.026315789,R&B;,9
1260,T.S.O.L.,4451,0.277198024,0.899472915,0.360995875,0.522379151,0.8444085579999999,1,1.0,0.043540065999999995,0.054388105,0.234842706,0.05187087,0.071106162,0.364197531,0.025584795,Pop/Rock,2
1261,Jimmy Reed,76881,0.629587618,0.504493366,0.699102032,0.48421983700000004,0.732673453,1,0.818181818,0.757641432,0.003313372,0.12433257,0.020461893000000002,0.07089094900000001,0.165294925,0.025584795,Blues,0
1262,Isaac Hayes,101946,0.48868219399999996,0.419922519,0.573357372,0.485574789,0.61027287,0,0.454545455,0.188290977,0.157516693,0.123119063,0.020717443999999998,0.205874537,0.3957476,0.025584795,R&B;,4
1263,Clay Walker,118189,0.592596793,0.649714625,0.5642026529999999,0.554043643,0.754124922,1,0.636363636,0.132270427,5.629999999999999e-05,0.134011742,0.01179991,0.098358924,0.570301783,0.025584795,Country,3
1264,Clarence Carter,148477,0.6364564429999999,0.5088374729999999,0.8738527429999999,0.433557725,0.663522594,1,0.9090909090000001,0.428312673,0.002385162,0.202892772,0.038047355,0.07956996200000001,0.425925926,0.025584795,R&B;,1
1265,Fairport Convention,162233,0.471856725,0.381020487,0.525693314,0.552556073,0.656927807,1,0.181818182,0.469137123,0.09142315300000001,0.137091741,0.014839775,0.156364538,0.369684499,0.025584795,Pop/Rock,9
1266,Ray LaMontagne,182302,0.47248689200000005,0.35013834299999996,0.396161903,0.5408730110000001,0.657447355,1,0.636363636,0.437493851,0.058176262,0.16592700400000002,0.010649931999999999,0.14052237199999998,0.6310013720000001,0.025584795,Pop/Rock,9
1267,Less Than Jake,213921,0.367311958,0.941131785,0.6807809229999999,0.611232507,0.875758233,1,0.363636364,0.020112091999999998,4.8200000000000006e-05,0.107222106,0.077538867,0.074247017,0.528806584,0.025584795,Pop/Rock,10
1268,Phoenix,277572,0.567138032,0.689674838,0.547375238,0.577015072,0.7976237340000001,1,1.0,0.12853715699999999,0.104070629,0.156507871,0.028627633,0.108623767,0.609739369,0.025584795,Pop/Rock,3
1269,Jerry Lewis,278559,0.49517291700000005,0.30182408,0.620735528,0.477617371,0.703130147,1,0.0,0.695392373,1.33e-06,0.155958903,0.045725764,0.072793674,0.150891632,0.025584795,Comedy/Spoken,0
1270,Little Jimmy Dickens,314346,0.6072166760000001,0.47258089,0.8349349709999999,0.625136096,0.73092868,1,0.363636364,0.788877519,0.000217225,0.24023414899999998,0.037904721,0.069322473,0.091906722,0.025584795,Country,0
1271,Venom,315403,0.220735027,0.8244535340000001,0.21269991300000002,0.49694930299999995,0.701022493,1,0.090909091,0.006936156999999999,0.08486167900000001,0.26849733,0.042409546,0.111005456,0.413580247,0.025584795,Pop/Rock,2
1272,Rory Gallagher,337631,0.44545271200000003,0.685776281,0.6885411370000001,0.50176972,0.6985599929999999,0,0.181818182,0.170702529,0.054915375999999995,0.260332154,0.037066752,0.16390285,0.490397805,0.025584795,Blues,11
1273,Memphis Slim,421122,0.5685244,0.488052592,0.65604159,0.432787939,0.805640585,1,0.0,0.958444848,0.509555213,0.137946975,0.033673276,0.076516188,0.022633745,0.025584795,Blues,0
1274,Monica,490738,0.628232759,0.5150473170000001,0.518429052,0.535217368,0.7697026790000001,0,0.727272727,0.20880135,7.170000000000001e-05,0.16720407699999998,0.03010745,0.140620151,0.625171468,0.025584795,R&B;,11
1275,Aaliyah,578999,0.6831203370000001,0.598559985,0.640171075,0.5313233820000001,0.774464316,0,0.818181818,0.153803805,0.009806948000000001,0.216900123,0.09088396800000001,0.12874665400000002,0.542524005,0.025584795,R&B;,11
1276,David Gilmour,582930,0.40764267,0.46606473,0.299655167,0.48422299799999996,0.677790097,1,0.0,0.20652200899999998,0.190158557,0.18355754300000002,0.010008083000000001,0.164726273,0.39094650200000003,0.025584795,Pop/Rock,9
1277,Bright Eyes,620056,0.379033072,0.525378495,0.36257125700000004,0.49250698299999995,0.7242013279999999,1,0.0,0.34747814299999996,0.011487473,0.159275825,0.035408643999999996,0.12692338,0.540466392,0.025584795,Pop/Rock,9
1278,Buddy DeFranco,638918,0.441671708,0.332021191,0.453149889,0.454114678,0.646370792,1,0.0,0.818161351,0.482048646,0.198766844,0.018851329,0.150018605,0.137860082,0.025584795,Jazz,17
1279,Manfred Mann,674662,0.527311454,0.6335356120000001,0.7788046940000001,0.512827468,0.7774724759999999,1,0.636363636,0.27092184,0.024842443999999998,0.303388577,0.014934863999999999,0.079240314,0.465020576,0.025584795,Pop/Rock,1
1280,Xscape,681956,0.725310042,0.443174629,0.49626867799999996,0.440433964,0.738407235,1,0.636363636,0.19845969600000002,0.00010947700000000001,0.17542126100000002,0.041274426,0.129727862,0.534979424,0.025584795,R&B;,1
1281,Yellowcard,686359,0.382562009,0.904485346,0.52254255,0.657011291,0.86038468,1,0.636363636,0.030564967999999998,6.18e-05,0.175929778,0.056470784,0.106686788,0.602880658,0.025584795,Pop/Rock,10
1282,The All-American Rejects,753706,0.486917726,0.832918972,0.536254208,0.56480786,0.854389785,1,0.0,0.004322741,0.012442778,0.231358205,0.021186945,0.110248625,0.6673525379999999,0.025584795,Pop/Rock,2
1283,LaVern Baker,778344,0.644522585,0.41516071,0.796600675,0.480305145,0.730103829,1,0.090909091,0.746597244,1.75e-06,0.21168203800000002,0.04016902,0.070264792,0.206447188,0.025584795,R&B;,0
1284,Elis Regina,797056,0.47667750600000003,0.327691007,0.422721676,0.522052426,0.637864521,1,0.181818182,0.693914237,0.02747096,0.141217669,0.060978582,0.087634944,0.537379973,0.025584795,International,9
1285,"Emerson, Lake & Palmer",798992,0.39850524299999995,0.48302902299999995,0.384072304,0.46696143,0.618781149,1,0.181818182,0.299401342,0.275791025,0.262152416,0.030820615,0.227076307,0.39094650200000003,0.025584795,Pop/Rock,9
1286,Humble Pie,805661,0.38646904600000004,0.550719116,0.599911312,0.589910825,0.670472227,1,0.181818182,0.11150395099999999,0.026617927000000003,0.248116173,0.033441497,0.165827911,0.364883402,0.025584795,Pop/Rock,14
1287,Tyrone Davis,806507,0.663238556,0.45927010100000004,0.644838873,0.46617868100000004,0.692909232,1,0.636363636,0.31242679100000004,0.015139485,0.125944802,0.024627965,0.13441998,0.364883402,0.025584795,R&B;,1
1288,Desmond Dekker,819344,0.763435168,0.490625641,0.858886613,0.487649895,0.739481817,1,0.9090909090000001,0.46459394600000004,0.126047784,0.11455227400000001,0.046302239,0.072997247,0.418381344,0.025584795,Reggae,1
1289,Vern Gosdin,842269,0.63998538,0.354621684,0.496519573,0.435409957,0.626381558,1,0.181818182,0.54261444,0.000346189,0.129724014,0.006584891,0.09374622099999999,0.43004115200000004,0.025584795,Country,9
1290,Philip Glass,849672,0.22524072399999998,0.10823007800000001,0.073476985,0.45046712,0.40829764799999996,1,0.454545455,0.91808894,0.854211128,0.121899775,0.018970189,0.21650323,0.45096022,0.025584795,Classical,5
1291,The Fray,860561,0.44879259999999993,0.599840939,0.359402989,0.546618753,0.8068269770000001,1,0.727272727,0.291258429,0.002616869,0.17604535100000002,0.012997433000000001,0.125608377,0.6975308640000001,0.025584795,Pop/Rock,2
1292,The Postal Service,894962,0.62145846,0.6805967690000001,0.345183707,0.616574861,0.789411383,1,0.0,0.128713864,0.170221652,0.129608442,0.02092545,0.140014518,0.54526749,0.025584795,Pop/Rock,14
1293,Escape the Fate,922704,0.36863531,0.9067687870000001,0.387905733,0.615378609,0.8573758509999999,0,0.454545455,0.017796527,8.62e-06,0.22841689199999998,0.10036014900000001,0.11403152800000001,0.62962963,0.025584795,Pop/Rock,16
1294,Accept,925837,0.38924178299999995,0.763413265,0.43630497100000004,0.562676482,0.7407318140000001,1,1.0,0.003891237,0.047598879000000004,0.245232647,0.038903152999999996,0.14099158,0.447187929,0.025584795,Pop/Rock,2
1295,Manfred Mann,2285572,0.527311454,0.6335356120000001,0.7788046940000001,0.512827468,0.7774724759999999,1,0.636363636,0.27092184,0.024842443999999998,0.303388577,0.014934863999999999,0.079240314,0.465020576,0.025584795,Pop/Rock,1
1296,Sparks,9084,0.544853513,0.718458921,0.6733407859999999,0.507495094,0.744776412,1,0.181818182,0.23356261899999997,0.040218376,0.181090077,0.050605171,0.113295414,0.40388007,0.024853801000000002,Pop/Rock,14
1297,Switchfoot,49026,0.462243972,0.740828684,0.40531579,0.541765883,0.8201030909999999,1,0.363636364,0.137873996,0.052418016,0.198662665,0.020358823999999998,0.130632127,0.579188712,0.024853801000000002,Pop/Rock,2
1298,Garbage,194246,0.550395385,0.753488652,0.567775186,0.457378441,0.824791425,0,0.9090909090000001,0.025035902000000002,0.025323988,0.292983447,0.009707195,0.126174692,0.498412698,0.024853801000000002,Pop/Rock,11
1299,Kai Winding,352164,0.56076614,0.323966293,0.624068837,0.533877825,0.5988051910000001,1,0.636363636,0.895499321,0.764262517,0.13719872800000002,0.037936304,0.087856516,0.118165785,0.024853801000000002,Jazz,17
1300,Billy Strayhorn,359199,0.46759139200000005,0.14980294,0.221509216,0.355884624,0.578063721,1,0.636363636,0.926964929,0.646610483,0.17625486699999998,0.046317012000000005,0.128738516,0.171428571,0.024853801000000002,Jazz,5
1301,Klaus Badelt,773615,0.207593337,0.338780175,0.06737683900000001,0.489856585,0.635295414,1,0.181818182,0.43734882700000005,0.827106152,0.160171178,0.018958983000000002,0.08158367700000001,0.559435626,0.024853801000000002,Stage & Screen,5
1302,Lou Donaldson,808198,0.642403422,0.325719213,0.5399524379999999,0.444909108,0.60124508,1,0.454545455,0.731296343,0.301604246,0.09625843199999999,0.023678097999999998,0.22714122,0.380246914,0.024853801000000002,Jazz,17
1303,Nelly Furtado,861687,0.699442571,0.682541273,0.6361917770000001,0.456565199,0.823584909,1,0.9090909090000001,0.194296372,0.0035926390000000003,0.169880234,0.046628767,0.12926700800000002,0.625396825,0.024853801000000002,Pop/Rock,3
1304,Little Mix,2841398,0.6405561320000001,0.698924762,0.532156548,0.436239511,0.8507308309999999,1,0.636363636,0.17423198,8.859999999999999e-05,0.26548188699999997,0.051644355,0.11046014,0.8331569670000001,0.024853801000000002,Pop/Rock,3
1305,Kali Uchis,3446629,0.628435312,0.579686193,0.46587047299999995,0.387071369,0.7963591040000001,0,0.818181818,0.293847821,0.016730104,0.125971054,0.05977138,0.113388389,0.7830687829999999,0.024853801000000002,Pop/Rock,11
1306,Television,19701,0.550416355,0.613541583,0.606154492,0.495415531,0.726990712,1,0.818181818,0.16578335,0.15789176900000002,0.148417136,0.019664477,0.173645143,0.48220769799999996,0.024122807000000003,Pop/Rock,1
1307,The Fixx,52093,0.684797694,0.728709553,0.843326712,0.491844291,0.750468232,0,1.0,0.15133011,0.028348746,0.09757828699999999,0.022143773999999998,0.13634374800000001,0.402323892,0.024122807000000003,Pop/Rock,11
1308,Bob Wills,74970,0.607198142,0.391078109,0.754580191,0.549262455,0.724668339,1,0.636363636,0.6739602179999999,0.05818404,0.221964904,0.036953485,0.070182483,0.207697894,0.024122807000000003,Country,0
1309,Lakeside,107249,0.681261343,0.637070523,0.744602772,0.46165595200000004,0.7456363340000001,1,0.636363636,0.198656168,0.00396506,0.08405634,0.035578545,0.19231759,0.344952796,0.024122807000000003,R&B;,1
1310,Country Joe & the Fish,128266,0.43585192700000003,0.42088733,0.49198563,0.5434276,0.630576779,1,0.818181818,0.39190228899999996,0.08166888900000001,0.24053769600000002,0.049950918,0.123539842,0.332607117,0.024122807000000003,Pop/Rock,9
1311,Gene Chandler,162820,0.521324864,0.39535341700000004,0.692090037,0.510901837,0.693741644,1,0.454545455,0.717044363,0.00076596,0.159840429,0.014019985,0.070740595,0.22585330399999998,0.024122807000000003,R&B;,0
1312,Eileen Farrell,179714,0.29189575100000004,0.24445861,0.279621043,0.383005331,0.61004476,1,0.0,0.877509916,0.008758238,0.281761279,0.032658763,0.114660579,0.01016703,0.024122807000000003,Classical,17
1313,Gang of Four,193231,0.646431622,0.768101362,0.658976126,0.635904934,0.784504185,1,1.0,0.023638982000000003,0.171904728,0.132612979,0.17556444899999998,0.108768626,0.36891793799999995,0.024122807000000003,Pop/Rock,1
1314,John P. Kee,230963,0.550716612,0.855553538,0.616687929,0.541804827,0.801830535,1,0.727272727,0.272584899,0.00013099799999999998,0.414163169,0.06467882400000001,0.164265621,0.371459695,0.024122807000000003,Religious,6
1315,Lou Rawls,233228,0.5542529629999999,0.449803159,0.6151125470000001,0.516551251,0.707873667,1,0.0,0.609585005,0.000142774,0.20145253899999999,0.076861361,0.1098153,0.320261438,0.024122807000000003,R&B;,0
1316,Roger Waters,254556,0.471382246,0.245263548,0.202921562,0.533682256,0.542218136,1,0.0,0.31296587600000003,0.006349707,0.238286078,0.019192529,0.138127924,0.464778504,0.024122807000000003,Pop/Rock,9
1317,Lowell Fulson,301955,0.631885876,0.369524656,0.5343047160000001,0.361277974,0.7907113579999999,1,0.636363636,0.945310599,0.040220717999999996,0.136492125,0.024201464,0.07992120900000001,0.037763253,0.024122807000000003,Blues,17
1318,Jessi Colter,337271,0.604062132,0.40449373200000005,0.588917959,0.46745549200000003,0.6911938390000001,1,0.9090909090000001,0.46843792100000003,0.00452614,0.189380682,0.012987993,0.082671091,0.34277414700000003,0.024122807000000003,Country,1
